Year,PlayerID,TourID,EventID,Event_Code,Host,Location,Game,Buy_In,Total_Entries,Counted_Entries,Entries/Indivdual,Buy_In_Est_Rebuys,Cashed,Won,Points,Place,PGT_Point,Amount_Won,Net
2022,2123,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,2053,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1616,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1445,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1398,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1872,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1436,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1738,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1384,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,2066,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1897,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1315,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1383,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1296,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1479,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1343,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1309,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1524,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1992,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1297,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1344,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1981,155,380,155380,PokerGo Studios,"Las Vegas, NV",NLH,10000,77,51,1.51,15050,0,0,0,0,0,0,-10000
2022,1343,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,1,447,1,200,200000,190000
2022,1251,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,316,2,144,144000,134000
2022,1279,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,258,3,96,96000,86000
2022,1471,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,224,4,80,80000,70000
2022,1533,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,200,5,64,64000,54000
2022,1278,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,183,6,48,48000,38000
2022,1439,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,169,7,40,40000,30000
2022,1402,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,158,8,32,32000,22000
2022,1297,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,149,9,32,32000,22000
2022,1315,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,135,11,24,24000,14000
2022,1296,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,141,10,24,24000,14000
2022,2011,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,1,0,129,12,16,16000,6000
2022,1437,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1242,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1480,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1391,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1247,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1440,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1730,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1933,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1255,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1430,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,2138,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1810,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,2139,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1385,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1616,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1290,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1445,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1770,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1737,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1428,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1436,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1738,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1384,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,2066,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1897,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1294,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1383,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1893,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1309,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1524,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1323,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1793,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1992,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1344,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,2141,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1981,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,2140,155,381,155381,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1616,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,1,447,1,200,200000,190000
2022,1445,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,316,2,144,144000,134000
2022,1430,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,258,3,96,96000,86000
2022,2073,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,224,4,80,80000,70000
2022,1309,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,200,5,64,64000,54000
2022,1439,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,183,6,48,48000,38000
2022,2066,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,169,7,40,40000,30000
2022,1471,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,158,8,32,32000,22000
2022,1343,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,149,9,32,32000,22000
2022,1738,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,135,11,24,24000,14000
2022,1344,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,141,10,24,24000,14000
2022,1290,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,1,0,129,12,16,16000,6000
2022,1437,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,50,1.6,16000,0,0,0,0,0,0,-10000
2022,1402,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1242,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1333,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1391,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1247,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1279,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1251,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1440,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1730,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,2142,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1278,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1254,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1255,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1533,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1810,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,2139,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,2143,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1385,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,2053,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1770,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,2089,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1737,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1428,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1872,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1436,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1384,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1451,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1881,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1897,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1294,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1315,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1296,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1524,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1323,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1793,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1992,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1297,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,2141,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1981,155,382,155382,PokerGo Studios,"Las Vegas, NV",NLH,10000,80,51,1.569,15650,0,0,0,0,0,0,-10000
2022,1445,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,1,417,1,263,263250,248250
2022,1439,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,295,2,195,195000,180000
2022,1251,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,241,3,127,126750,111750
2022,1247,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,209,4,98,97500,82500
2022,1738,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,187,5,78,78000,63000
2022,1770,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,170,6,59,58500,43500
2022,1994,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,158,7,49,48750,33750
2022,1437,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,148,8,39,39000,24000
2022,1344,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,139,9,39,39000,24000
2022,1290,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,1,0,132,10,29,29250,14250
2022,1402,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1242,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1391,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1279,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1440,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1730,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,2142,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1278,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1933,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1255,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1533,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1810,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,2144,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1385,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,2053,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1616,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1737,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1428,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,2145,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1473,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,2066,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1897,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1294,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1315,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,2146,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1296,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1343,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1309,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1524,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1323,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1297,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1981,155,383,155383,PokerGo Studios,"Las Vegas, NV",NLH,15000,65,42,1.548,23200,0,0,0,0,0,0,-15000
2022,1294,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,1,1,346,1,221,369000,344000
2022,1247,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,1,0,244,2,148,246000,221000
2022,1315,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,1,0,200,3,98,164000,139000
2022,1309,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,1,0,173,4,68,112750,87750
2022,1402,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,1,0,155,5,49,82000,57000
2022,1533,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,1,0,141,6,31,51250,26250
2022,1437,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1242,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1439,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1251,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1730,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1255,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1430,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1811,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1762,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1616,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1290,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1445,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1770,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1737,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1398,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1738,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,2011,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1296,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1343,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1524,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1323,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1297,155,329,155329,PokerGo Studios,"Las Vegas, NV",NLH,25000,41,28,1.464,36600,0,0,0,0,0,0,-25000
2022,1255,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,1,1,319,1,210,350000,325000
2022,1309,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,1,0,226,2,137,227500,202500
2022,1981,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,1,0,184,3,84,140000,115000
2022,1297,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,1,0,160,4,58,96250,71250
2022,1439,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,1,0,143,5,37,61250,36250
2022,1437,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1402,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1242,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1247,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1251,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1730,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1533,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1810,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
2022,1762,155,330,155330,PokerGo Studios,"Las Vegas, NV",NLH,25000,35,24,1.458,36450,0,0,0,0,0,0,-25000
